state,type,portal,project_id,project_name,bid_due_date,document_url,file_name,file_size,spec_format,divisions,gcs_path,retrieved_date,status
Alaska,Vertical,alaska_vertical,,"ITB 2527H027 AMHS Lands&#39; End Uniforms The Department of Transportation and Public Facilities (DOT&amp;PF), through i",,https://aws.state.ak.us/OnlinePublicNotices/Notices/Attachment.aspx?id=163195,Attachment.aspx?id=163195,914768,,,,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,030531,030531,,https://media.ark.org/ardot/030531_1-proposal.pdf,030531_1-proposal.pdf,9548635,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/030531/proposal_030531_1-proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,A30046,A30046,,https://media.ark.org/ardot/A30046_proposal.pdf,A30046_proposal.pdf,4941261,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/A30046/proposal_A30046_proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,090702,090702,,https://media.ark.org/ardot/090702_proposal.pdf,090702_proposal.pdf,9638956,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/090702/proposal_090702_proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,012535,012535,,https://media.ark.org/ardot/012535_1-proposal.pdf,012535_1-proposal.pdf,7320434,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/012535/proposal_012535_1-proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,SA5143,SA5143,,https://media.ark.org/ardot/SA5143_proposal.pdf,SA5143_proposal.pdf,11956803,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/SA5143/proposal_SA5143_proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,SA5865,SA5865,,https://media.ark.org/ardot/SA5865_proposal.pdf,SA5865_proposal.pdf,11939565,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/SA5865/proposal_SA5865_proposal.pdf,2026-08-06,downloaded
Arkansas,DOT,arkansas_dot,110812,110812,,https://media.ark.org/ardot/110812_proposal.pdf,110812_proposal.pdf,10872587,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/ARKANSAS/110812/proposal_110812_proposal.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T041501C,System Enhancement (Engineering),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/02e2f208faef45d68f8117749a6278ba.pdf,02e2f208faef45d68f8117749a6278ba.pdf,11466088,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T041501C/proposal_02e2f208faef45d68f8117749a6278ba.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F069101C,System Enhancement (Safety Improvements),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/63772234960c4df79dfbc86947841fa2.pdf,63772234960c4df79dfbc86947841fa2.pdf,2535583,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F069101C/proposal_63772234960c4df79dfbc86947841fa2.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F028801C,ROUNDABOUT,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/fd3b1f2acfff48b5a259bef7923de476.pdf,fd3b1f2acfff48b5a259bef7923de476.pdf,3074596,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F028801C/proposal_fd3b1f2acfff48b5a259bef7923de476.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T040901C,System Enhancement (Safety Improvements),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/43c7b0ff2fba4547a224501a3edb338f.pdf,43c7b0ff2fba4547a224501a3edb338f.pdf,1918925,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T040901C/proposal_43c7b0ff2fba4547a224501a3edb338f.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T043901C,INSTALL RUMBLE STRIPS &amp; WIDEN SHOULDERS,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/0e764be25d5f4dd5a0c290f01867fbe0.pdf,0e764be25d5f4dd5a0c290f01867fbe0.pdf,6801707,,,,2026-08-06,downloaded
multi,DOT,bidexpress,F070301C,System Enhancement (Safety Improvements),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/6f967d79e04549cdabd13ba0aed297f7.pdf,6f967d79e04549cdabd13ba0aed297f7.pdf,2493454,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F070301C/proposal_6f967d79e04549cdabd13ba0aed297f7.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T042301C,ROADWAY IMPROVEMENTS,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/19e73476319a4f3192ea090f560b83e7.pdf,19e73476319a4f3192ea090f560b83e7.pdf,1979532,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T042301C/proposal_19e73476319a4f3192ea090f560b83e7.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F079301C,Fence Replacement,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/10a093fddf3d40098126e183bf34d432.pdf,10a093fddf3d40098126e183bf34d432.pdf,1417184,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F079301C/proposal_10a093fddf3d40098126e183bf34d432.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T071901C,CONSTRUCT MULTI USE PATH,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/8a363fb892084ea5a0fdb26930201846.pdf,8a363fb892084ea5a0fdb26930201846.pdf,2541347,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T071901C/proposal_8a363fb892084ea5a0fdb26930201846.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T071801C,System Enhancement (Other Enhancements),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/1dfeffab4c904d2da6c8af99b1036efb.pdf,1dfeffab4c904d2da6c8af99b1036efb.pdf,2689130,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T071801C/proposal_1dfeffab4c904d2da6c8af99b1036efb.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F071901C,Capacity Additions (Major Widening),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/6de057db25f54c78b27cde5f66b6bc35.pdf,6de057db25f54c78b27cde5f66b6bc35.pdf,38476562,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F071901C/proposal_6de057db25f54c78b27cde5f66b6bc35.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F073801C,New Facilities (Construction of New Roads),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/5d60e6434e214538bfea96a84adeff54.pdf,5d60e6434e214538bfea96a84adeff54.pdf,3542406,,,,2026-08-06,downloaded
multi,DOT,bidexpress,F073601C,System Enhancement (Traffic Mgmt and Engineering),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/32583403a5ad4c6e841a173a6467e5e4.pdf,32583403a5ad4c6e841a173a6467e5e4.pdf,2189088,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F073601C/proposal_32583403a5ad4c6e841a173a6467e5e4.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,T053701C,System Enhancement (Engineering),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/03fc02a7e58344abb2803a8c4763bbea.pdf,03fc02a7e58344abb2803a8c4763bbea.pdf,2716339,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/T053701C/proposal_03fc02a7e58344abb2803a8c4763bbea.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F076501C,System Enhancement (Traffic Mgmt and Engineering),,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/6bc5dba06df64d8b9d0e4edfe151c99e.pdf,6bc5dba06df64d8b9d0e4edfe151c99e.pdf,8494610,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F076501C/proposal_6bc5dba06df64d8b9d0e4edfe151c99e.pdf,2026-08-06,downloaded
multi,DOT,bidexpress,F089401C,Approach Repairs,,https://s3-us-west-2.amazonaws.com/azdotproductiondefault-adotcloud-prod-s3-files/document/10c9ffaef19143f191237ac2f16e9db2.pdf,10c9ffaef19143f191237ac2f16e9db2.pdf,2082375,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/MULTI/F089401C/proposal_10c9ffaef19143f191237ac2f16e9db2.pdf,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS27009-Stage 1,DFCM Construction - VBS Construction Stage I - Department of Veterans and Military Affairs - Northern Utah Veterans Cemetery - Project #26360490,,https://utah.bonfirehub.com/opportunitiessingle/245436/downloadDocumentUnauthenticated/10780767,10780767,309153,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,27-001,Mount Pleasant Elementary Boiler Replacement,,https://utah.bonfirehub.com/opportunitiessingle/245451/downloadDocumentUnauthenticated/10606078,10606078,14646578,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,NSDRP26-0708,NSD Testing & Special Inspection of Construction Materials RFP,,https://utah.bonfirehub.com/opportunitiessingle/246889/downloadDocumentUnauthenticated/10682839,10682839,543037,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS27004,DFCM Construction - Invitational - Division of Facilities Construction and Management - BRC Exterior Disconnects and Electrical Upgrades - Project #26353310,,https://utah.bonfirehub.com/opportunitiessingle/244303/downloadDocumentUnauthenticated/10550759,10550759,2298775,CSI,01;02;03;26;27,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/CS27004/specbook_10550759.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,SB27002,DFCM Maintenance - Refuse Services - Invitation to Bid - Vernal Buildings,,https://utah.bonfirehub.com/opportunitiessingle/244647/downloadDocumentUnauthenticated/10606030,10606030,342732,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS27008,DFCM Construction - Invitational - Bridgerland Technical College - Main Campus West Facade and Door Improvements - Project #27056210,,https://utah.bonfirehub.com/opportunitiessingle/244679/downloadDocumentUnauthenticated/10570495,10570495,24207542,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CR27000,DFCM Construction - Invitational - Department of Natural Resources- Trust Lands Office Remodel- Project #27284500,,https://utah.bonfirehub.com/opportunitiessingle/244902/downloadDocumentUnauthenticated/10800640,10800640,1637948,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS27011,DFCM Construction - VBS Consultant Services - Design Services - Department of Transportation - Multiple Pump House Replacements and Repairs - Project #27329900,,https://utah.bonfirehub.com/opportunitiessingle/245368/downloadDocumentUnauthenticated/10672502,10672502,632136,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,SLCI27014,"Salt Lake City Request for Bid SLCI27014 Vehicle Glass Repair, Replacement, and Related Services",,https://utah.bonfirehub.com/opportunitiessingle/246827/downloadDocumentUnauthenticated/10678230,10678230,186482,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CR27004,DFCM Construction - Prequalified Hazmat Stage II - Southern Utah University - Ponderosa Terrace Abatement - Project #22309300,,https://utah.bonfirehub.com/opportunitiessingle/245658/downloadDocumentUnauthenticated/10800504,10800504,7838904,CSI,02,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/CR27004/specbook_10800504.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS26096,DFCM Construction - Prequalified General Stage II - Department of Alcoholic Beverage Services - Farmington Liquor Store Facade Replacement - Project #27070030,,https://utah.bonfirehub.com/opportunitiessingle/242682/downloadDocumentUnauthenticated/10479087,10479087,3823702,CSI,01;02;06;07,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/CS26096/specbook_10479087.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CS27006,DFCM Construction - Prequalified General Stage II - Department of Transportation - Perry Rest Area Landscape Improvements - Project #27066900,,https://utah.bonfirehub.com/opportunitiessingle/244565/downloadDocumentUnauthenticated/10775214,10775214,1677997,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,RA27-8,First Step House- Window Replacement,,https://utah.bonfirehub.com/opportunitiessingle/245952/downloadDocumentUnauthenticated/10691932,10691932,166808,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,SNOC26271009,SNOC26271009 - Swimming Pool Replacement of Flooring,,https://utah.bonfirehub.com/opportunitiessingle/246649/downloadDocumentUnauthenticated/10669498,10669498,67493,unreadable,,,2026-08-06,unreadable format
"Utah, Washington",Vertical,bonfire,WJPW26070801,Center Park Dr. - 6200 S Trail Construction,,https://utah.bonfirehub.com/opportunitiessingle/243919/downloadDocumentUnauthenticated/10573670,10573670,17432138,CSI,01,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/WJPW26070801/specbook_10573670.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,CR27003,DFCM Construction - Prequalified General Stage II - Southern Utah University- SUU Nursing Lab Remodel - Project #27318730,,https://utah.bonfirehub.com/opportunitiessingle/245349/downloadDocumentUnauthenticated/10600964,10600964,30441714,CSI,01;03;07;08;21;22;23;26;27;28,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/CR27003/specbook_10600964.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,DA27006,DFCM Construction - Prequalified Mechanical Stage II - Capitol Preservation Board - Capitol Complex Utility Plant Boiler Replacement - 25255050,,https://utah.bonfirehub.com/opportunitiessingle/246433/downloadDocumentUnauthenticated/10658474,10658474,2731195,CSI,01;21;22;23;26,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/DA27006/specbook_10658474.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,ITB-27-194,Beaver County School District-Structural Demolition and Site Backfill Old Beaver U Building,,https://utah.bonfirehub.com/opportunitiessingle/247886/downloadDocumentUnauthenticated/10792336,10792336,373914,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,JH27-1-1,(Resolicitation) Reclamation Construction for Sowbelly Gulch Project,,https://utah.bonfirehub.com/opportunitiessingle/248137/downloadDocumentUnauthenticated/10803189,10803189,33633421,CSI,,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/JH27-1-1/specbook_10803189.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,MP27002,DFCM Construction - Standard Low Bid - DABS - New Park City Store - Project #23464030,,https://utah.bonfirehub.com/opportunitiessingle/244509/downloadDocumentUnauthenticated/10561668,10561668,12198910,CSI,00;01;02;03;04;05;06;07;08;09;10;11;12;23;26;32,"gs://specindex-ai-raw-documents/specs/UTAH, WASHINGTON/MP27002/specbook_10561668.pdf",2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,PCMC27010 - ICE,Park City Ice Arena Rooftop Mechanical Support Improvements,,https://utah.bonfirehub.com/opportunitiessingle/246164/downloadDocumentUnauthenticated/10645379,10645379,42509192,,,,2026-08-06,downloaded
"Utah, Washington",Vertical,bonfire,GJ27-4,GJ27-4 Desert PID Mack Canyon Road Improvements Turnkey Construction Project D002,,https://utah.bonfirehub.com/opportunitiessingle/245288/downloadDocumentUnauthenticated/10694741,10694741,141437,,,,2026-08-06,downloaded
California,DOT,california_dot,02-2K2304,Caltrans contract 02-2K2304,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/afa3e083479acb9006b0f5d4116d430b,afa3e083479acb9006b0f5d4116d430b,468806,,,,2026-08-06,downloaded
California,DOT,california_dot,12-0T7304,Caltrans contract 12-0T7304,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/f2f3256f471683d006b0f5d4116d43e8,f2f3256f471683d006b0f5d4116d43e8,10872191,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-2W6604,Caltrans contract 04-2W6604,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/36226d6b471683d006b0f5d4116d43e3,36226d6b471683d006b0f5d4116d43e3,945637,,,,2026-08-06,downloaded
California,DOT,california_dot,03-0N4504,Caltrans contract 03-0N4504,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/51a3a407931647d00ff1fb686cba109a,51a3a407931647d00ff1fb686cba109a,15950317,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,06-1E9104,Caltrans contract 06-1E9104,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/6c06ec0fc35603d0a56f392f0501319c,6c06ec0fc35603d0a56f392f0501319c,31255113,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,07-1A7204,Caltrans contract 07-1A7204,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/b33996ee93d2cb900ff1fb686cba10dc,b33996ee93d2cb900ff1fb686cba10dc,10220010,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-0Q8004,Caltrans contract 04-0Q8004,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/5ed8807487da0350afd2c8cd0ebb3592,5ed8807487da0350afd2c8cd0ebb3592,1139984,,,,2026-08-06,downloaded
California,DOT,california_dot,04-0W0604,Caltrans contract 04-0W0604,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/f9d98c7c87da0350afd2c8cd0ebb3598,f9d98c7c87da0350afd2c8cd0ebb3598,31255113,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,06-0Y1504,Caltrans contract 06-0Y1504,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/382ac030871e0350afd2c8cd0ebb35ba,382ac030871e0350afd2c8cd0ebb35ba,1507628,,,,2026-08-06,downloaded
California,DOT,california_dot,07-0Y2404,Caltrans contract 07-0Y2404,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/ee7b8cbc871e0350afd2c8cd0ebb3517,ee7b8cbc871e0350afd2c8cd0ebb3517,1553798,,,,2026-08-06,downloaded
California,DOT,california_dot,04-3AA504,Caltrans contract 04-3AA504,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/3239043887da0350afd2c8cd0ebb3507,3239043887da0350afd2c8cd0ebb3507,15950317,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-2W3704,Caltrans contract 04-2W3704,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/330c8cf0875e0350afd2c8cd0ebb35b7,330c8cf0875e0350afd2c8cd0ebb35b7,785121,,,,2026-08-06,downloaded
California,DOT,california_dot,04-0W0504,Caltrans contract 04-0W0504,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/a43c8cf4c35a8350a56f392f0501313e,a43c8cf4c35a8350a56f392f0501313e,31255113,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,03-4J9004,Caltrans contract 03-4J9004,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/536d9d07c30a4fd0a56f392f050131a9,536d9d07c30a4fd0a56f392f050131a9,15950317,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,10-1H5604,Caltrans contract 10-1H5604,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/d6cd1983c34a4fd0a56f392f05013194,d6cd1983c34a4fd0a56f392f05013194,4422535,CSI,01;04;20,gs://specindex-ai-raw-documents/specs/CALIFORNIA/10-1H5604/specbook_d6cd1983c34a4fd0a56f392f05013194.pdf,2026-08-06,downloaded
California,DOT,california_dot,06-0H22U4,Caltrans contract 06-0H22U4,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/b26c7f80c30a4350a56f392f050131a9,b26c7f80c30a4350a56f392f050131a9,27119084,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-1Y0004,Caltrans contract 04-1Y0004,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/879f6fc0930a8f100ff1fb686cba1058,879f6fc0930a8f100ff1fb686cba1058,15950317,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,05-1S5904,Caltrans contract 05-1S5904,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/3d8719e287f94750afd2c8cd0ebb357b,3d8719e287f94750afd2c8cd0ebb357b,27119084,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-1W7104,Caltrans contract 04-1W7104,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/a9f39dc493f187500ff1fb686cba1057,a9f39dc493f187500ff1fb686cba1057,27119084,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,03-2J9804,Caltrans contract 03-2J9804,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/0122d1cc93b187500ff1fb686cba1021,0122d1cc93b187500ff1fb686cba1021,15950317,unreadable,,,2026-08-06,unreadable format
California,DOT,california_dot,04-0W1404,Caltrans contract 04-0W1404,,https://ppmoe.dot.ca.gov/api/x_cado2_contractor/public_attachment_downloader_api/b36729cec36943d0a56f392f0501316a,b36729cec36943d0a56f392f0501316a,27119084,unreadable,,,2026-08-06,unreadable format
Delaware,DOT,delaware_dot,T202566204,"RESILIENCY IMPROVEMENTS, KC, CYPRESS BRANCH RD",,https://gssdocs.deldot.delaware.gov/bids/T202566204%20Proposal.pdf,T202566204%20Proposal.pdf,5236715,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202566204/proposal_T202566204-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,T202201701,CEDAR NECK ROAD PATHWAY,,https://gssdocs.deldot.delaware.gov/bids/T202201701%20Proposal.pdf,T202201701%20Proposal.pdf,7692924,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202201701/proposal_T202201701-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,DOT262213-P4PROG,Prioritization Process Pilot Program,,https://bidcondocs.delaware.gov/DOT/DOT262213-P4PROG_rfp.pdf,DOT262213-P4PROG_rfp.pdf,353891,,,,2026-08-06,downloaded
Delaware,DOT,delaware_dot,T202606501,"OPEN END- PATCHING AND THIN OVERLAY,  CENTRAL DISTRICT, FY 26 - 29",,https://gssdocs.deldot.delaware.gov/bids/T202606501%20Proposal.pdf,T202606501%20Proposal.pdf,3787448,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202606501/proposal_T202606501-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,T202606504,"OPEN END - PAVEMENT PRESERVATION, CENTRAL, FY 26 - 29",,https://gssdocs.deldot.delaware.gov/bids/T202606504%20Proposal.pdf,T202606504%20Proposal.pdf,4617311,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202606504/proposal_T202606504-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,T202611302,"US 301 MEDIAN BARRIER, SR 896 TO MD LINE",,https://gssdocs.deldot.delaware.gov/bids/T202611302%20%20Proposal.pdf,T202611302%20%20Proposal.pdf,6474369,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202611302/proposal_T202611302-20-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,T202153104.03,DOVER BUS CANOPY SOLAR PANELS - READVERTISEMENT,,https://gssdocs.deldot.delaware.gov/bids/T202153104-03%20Proposal.pdf,T202153104-03%20Proposal.pdf,657786,DOT SS/SP,,gs://specindex-ai-raw-documents/specs/DELAWARE/T202153104.03/proposal_T202153104-03-20Proposal.pdf,2026-08-06,downloaded
Delaware,DOT,delaware_dot,DOT2606-NEVI_2,National Electric Vehicle Infrastructure (NEVI) Round 2,,https://bidcondocs.delaware.gov/DOT/DOT262606-NEVI_2_ad1.pdf,DOT262606-NEVI_2_ad1.pdf,1073206,,,,2026-08-06,downloaded
